Price,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
1981-02-27,0.09110008925199509,,,0.11830399930477142,,,0.11941999942064285,,,0.11830399930477142,,,0.11830399930477142,,,14761600.0,,
1981-03-02,0.09152980893850327,,,0.11886200308799744,,,0.11941999942064285,,,0.11886200308799744,,,0.11886200308799744,,,11760000.0,,
1981-03-03,0.09024075418710709,,,0.1171879991889,,,0.11774600297212601,,,0.1171879991889,,,0.11774600297212601,,,16172800.0,,
1981-03-04,0.08938058465719223,,,0.11607100069522858,,,0.11662899702787399,,,0.11607100069522858,,,0.11662899702787399,,,13708800.0,,
1981-03-05,0.08895087987184525,,,0.11551299691200256,,,0.11607100069522858,,,0.11551299691200256,,,0.11607100069522858,,,5376000.0,,
1981-03-06,0.08809151500463486,,,0.11439699679613113,,,0.11551299691200256,,,0.11439699679613113,,,0.11551299691200256,,,11603200.0,,
1981-03-09,0.08121649920940399,,,0.1054690033197403,,,0.10602699965238571,,,0.1054690033197403,,,0.10602699965238571,,,15321600.0,,
1981-03-10,0.07734852284193039,,,0.10044600069522858,,,0.10100399702787399,,,0.10044600069522858,,,0.10100399702787399,,,28380800.0,,
1981-03-11,0.07434070110321045,,,0.09653999656438828,,,0.0976559966802597,,,0.09653999656438828,,,0.0976559966802597,,,29859200.0,,
1981-03-12,0.07734852284193039,,,0.10044600069522858,,,0.10100399702787399,,,0.10044600069522858,,,0.10044600069522858,,,59248000.0,,
1981-03-13,0.0764891654253006,,,0.09933000057935715,,,0.09988799691200256,,,0.09933000057935715,,,0.09988799691200256,,,231302400.0,,
1981-03-16,0.07949772477149963,,,0.10323700308799744,,,0.10435300320386887,,,0.10323700308799744,,,0.10323700308799744,,,37228800.0,,
1981-03-17,0.08336492627859116,,,0.10825899988412857,,,0.109375,,,0.10825899988412857,,,0.10825899988412857,,,43747200.0,,
1981-03-18,0.08852118998765945,,,0.11495500057935715,,,0.11607100069522858,,,0.11495500057935715,,,0.11495500057935715,,,36937600.0,,
1981-03-19,0.08766181766986847,,,0.11383900046348572,,,0.11439699679613113,,,0.11383900046348572,,,0.11439699679613113,,,37811200.0,,
1981-03-20,0.08852118998765945,,,0.11495500057935715,,,0.11607100069522858,,,0.11495500057935715,,,0.11495500057935715,,,14604800.0,,
1981-03-23,0.09195946902036667,,,0.11941999942064285,,,0.12053599953651428,,,0.11941999942064285,,,0.11941999942064285,,,22019200.0,,
1981-03-24,0.09152980893850327,,,0.11886200308799744,,,0.11941999942064285,,,0.11886200308799744,,,0.11941999942064285,,,28156800.0,,
1981-03-25,0.08981023728847504,,,0.11662899702787399,,,0.11774600297212601,,,0.11662899702787399,,,0.11774600297212601,,,7056000.0,,
1981-03-26,0.08809151500463486,,,0.11439699679613113,,,0.11495500057935715,,,0.11439699679613113,,,0.11495500057935715,,,12275200.0,,
1981-03-27,0.08508367091417313,,,0.11049100011587143,,,0.11104899644851685,,,0.11049100011587143,,,0.11104899644851685,,,12252800.0,,
1981-03-30,0.08508367091417313,,,0.11049100011587143,,,0.11160700023174286,,,0.11049100011587143,,,0.11049100011587143,,,9900800.0,,
1981-03-31,0.08422430604696274,,,0.109375,,,0.11049100011587143,,,0.109375,,,0.11049100011587143,,,15993600.0,,
1981-04-01,0.08336492627859116,,,0.10825899988412857,,,0.10881700366735458,,,0.10825899988412857,,,0.10881700366735458,,,34070400.0,,
1981-04-02,0.09067040681838989,,,0.11774600297212601,,,0.11830399930477142,,,0.11774600297212601,,,0.11774600297212601,,,31404800.0,,
1981-04-03,0.09110008925199509,,,0.11830399930477142,,,0.11886200308799744,,,0.11830399930477142,,,0.11830399930477142,,,16486400.0,,
1981-04-06,0.08938058465719223,,,0.11607100069522858,,,0.11662899702787399,,,0.11607100069522858,,,0.11662899702787399,,,22803200.0,,
1981-04-07,0.08852118998765945,,,0.11495500057935715,,,0.11551299691200256,,,0.11495500057935715,,,0.11551299691200256,,,10684800.0,,
1981-04-08,0.09281884878873825,,,0.12053599953651428,,,0.12165199965238571,,,0.12053599953651428,,,0.12053599953651428,,,21952000.0,,
1981-04-09,0.09453761577606201,,,0.12276799976825714,,,0.12332600355148315,,,0.12276799976825714,,,0.12276799976825714,,,12499200.0,,
1981-04-10,0.0958266332745552,,,0.12444200366735458,,,0.125,,,0.12444200366735458,,,0.12444200366735458,,,33465600.0,,
1981-04-13,0.0958266332745552,,,0.12444200366735458,,,0.125,,,0.12444200366735458,,,0.12444200366735458,,,16060800.0,,
1981-04-14,0.0958266332745552,,,0.12444200366735458,,,0.125,,,0.12444200366735458,,,0.12444200366735458,,,6652800.0,,
1981-04-15,0.09110008925199509,,,0.11830399930477142,,,0.11886200308799744,,,0.11830399930477142,,,0.11886200308799744,,,34048000.0,,
1981-04-16,0.0859430730342865,,,0.11160700023174286,,,0.11216499656438828,,,0.11160700023174286,,,0.11216499656438828,,,23878400.0,,
1981-04-20,0.08852118998765945,,,0.11495500057935715,,,0.11551299691200256,,,0.11495500057935715,,,0.11495500057935715,,,35347200.0,,
1981-04-21,0.09453761577606201,,,0.12276799976825714,,,0.12332600355148315,,,0.12276799976825714,,,0.12276799976825714,,,28537600.0,,
1981-04-22,0.09797510504722595,,,0.12723200023174286,,,0.12779000401496887,,,0.12723200023174286,,,0.12723200023174286,,,18995200.0,,
1981-04-23,0.1005532294511795,,,0.13057999312877655,,,0.13113799691200256,,,0.13057999312877655,,,0.13057999312877655,,,58016000.0,,
1981-04-24,0.0996938943862915,,,0.12946400046348572,,,0.13057999312877655,,,0.12946400046348572,,,0.13057999312877655,,,35056000.0,,
1981-04-27,0.09883444756269455,,,0.1283479928970337,,,0.1289059966802597,,,0.1283479928970337,,,0.1289059966802597,,,38528000.0,,
1981-04-28,0.09711573272943497,,,0.12611599266529083,,,0.12667399644851685,,,0.12611599266529083,,,0.12667399644851685,,,32188800.0,,
1981-04-29,0.0958266332745552,,,0.12444200366735458,,,0.125,,,0.12444200366735458,,,0.125,,,13641600.0,,
1981-04-30,0.09754540026187897,,,0.12667399644851685,,,0.12779000401496887,,,0.12667399644851685,,,0.12667399644851685,,,12611200.0,,
1981-05-01,0.09754540026187897,,,0.12667399644851685,,,0.12779000401496887,,,0.12667399644851685,,,0.12667399644851685,,,16553600.0,,
1981-05-04,0.09711573272943497,,,0.12611599266529083,,,0.12667399644851685,,,0.12611599266529083,,,0.12667399644851685,,,14448000.0,,
1981-05-05,0.09668600559234619,,,0.125558003783226,,,0.12611599266529083,,,0.125558003783226,,,0.12611599266529083,,,17539200.0,,
1981-05-06,0.09410790354013443,,,0.12221000343561172,,,0.12276799976825714,,,0.12221000343561172,,,0.12276799976825714,,,18950400.0,,
1981-05-07,0.0953969731926918,,,0.12388399988412857,,,0.12444200366735458,,,0.12388399988412857,,,0.12388399988412857,,,9363200.0,,
1981-05-08,0.09625638276338577,,,0.125,,,0.125558003783226,,,0.125,,,0.125,,,7907200.0,,
1981-05-11,0.09410790354013443,,,0.12221000343561172,,,0.12276799976825714,,,0.12221000343561172,,,0.12276799976825714,,,11939200.0,,
1981-05-12,0.09410790354013443,,,0.12221000343561172,,,0.12388399988412857,,,0.12221000343561172,,,0.12221000343561172,,,4256000.0,,
1981-05-13,0.09367819130420685,,,0.12165199965238571,,,0.12332600355148315,,,0.12165199965238571,,,0.12221000343561172,,,4905600.0,,
1981-05-14,0.09238915890455246,,,0.11997800320386887,,,0.1210940033197403,,,0.11997800320386887,,,0.1210940033197403,,,4928000.0,,
1981-05-15,0.09453761577606201,,,0.12276799976825714,,,0.12444200366735458,,,0.12276799976825714,,,0.12276799976825714,,,4905600.0,,
1981-05-18,0.09625638276338577,,,0.125,,,0.12611599266529083,,,0.125,,,0.125,,,4166400.0,,
1981-05-19,0.09453761577606201,,,0.12276799976825714,,,0.12332600355148315,,,0.12276799976825714,,,0.12332600355148315,,,25424000.0,,
1981-05-20,0.09754540026187897,,,0.12667399644851685,,,0.12779000401496887,,,0.12667399644851685,,,0.12667399644851685,,,13283200.0,,
1981-05-21,0.10313213616609573,,,0.13392899930477142,,,0.13448700308799744,,,0.13392899930477142,,,0.13392899930477142,,,32211200.0,,
1981-05-22,0.10785869508981705,,,0.140066996216774,,,0.141183003783226,,,0.140066996216774,,,0.140066996216774,,,31427200.0,,
1981-05-26,0.10742904245853424,,,0.13950900733470917,,,0.140066996216774,,,0.13950900733470917,,,0.140066996216774,,,85344000.0,,
1981-05-27,0.11344467103481293,,,0.14732100069522858,,,0.1478790044784546,,,0.14732100069522858,,,0.14732100069522858,,,149497600.0,,
1981-05-28,0.11344467103481293,,,0.14732100069522858,,,0.1478790044784546,,,0.14732100069522858,,,0.14732100069522858,,,73987200.0,,
1981-05-29,0.11387428641319275,,,0.1478790044784546,,,0.1484380066394806,,,0.1478790044784546,,,0.1478790044784546,,,59382400.0,,
1981-06-01,0.11387428641319275,,,0.1478790044784546,,,0.1484380066394806,,,0.1478790044784546,,,0.1478790044784546,,,51251200.0,,
1981-06-02,0.10828837752342224,,,0.140625,,,0.141183003783226,,,0.140625,,,0.141183003783226,,,40432000.0,,
1981-06-03,0.10828837752342224,,,0.140625,,,0.14174099266529083,,,0.140625,,,0.140625,,,39446400.0,,
1981-06-04,0.11043689399957657,,,0.14341500401496887,,,0.1439729928970337,,,0.14341500401496887,,,0.14341500401496887,,,56067200.0,,
1981-06-05,0.10871809720993042,,,0.141183003783226,,,0.14174099266529083,,,0.141183003783226,,,0.14174099266529083,,,57680000.0,,
1981-06-08,0.1048508882522583,,,0.13616099953651428,,,0.1367190033197403,,,0.13616099953651428,,,0.1367190033197403,,,93497600.0,,
1981-06-09,0.10699930787086487,,,0.13895100355148315,,,0.13950900733470917,,,0.13895100355148315,,,0.13895100355148315,,,119593600.0,,
1981-06-10,0.10828837752342224,,,0.140625,,,0.14229899644851685,,,0.140625,,,0.140625,,,25222400.0,,
1981-06-11,0.11301495879888535,,,0.14676299691200256,,,0.14732100069522858,,,0.14676299691200256,,,0.14676299691200256,,,38976000.0,,
1981-06-12,0.11172591894865036,,,0.14508900046348572,,,0.14564700424671173,,,0.14508900046348572,,,0.14564700424671173,,,25804800.0,,
1981-06-15,0.11129617691040039,,,0.1445309966802597,,,0.14508900046348572,,,0.1445309966802597,,,0.14508900046348572,,,143763200.0,,
1981-06-16,0.10914775729179382,,,0.14174099266529083,,,0.14229899644851685,,,0.14174099266529083,,,0.14229899644851685,,,37251200.0,,
1981-06-17,0.10742904245853424,,,0.13950900733470917,,,0.140066996216774,,,0.13950900733470917,,,0.140066996216774,,,27574400.0,,
1981-06-18,0.10699930787086487,,,0.13895100355148315,,,0.140066996216774,,,0.13895100355148315,,,0.13950900733470917,,,23049600.0,,
1981-06-19,0.10399150848388672,,,0.13504500687122345,,,0.13560299575328827,,,0.13504500687122345,,,0.13560299575328827,,,27507200.0,,
1981-06-22,0.1001235619187355,,,0.13002200424671173,,,0.13057999312877655,,,0.13002200424671173,,,0.13057999312877655,,,10841600.0,,
1981-06-23,0.10184231400489807,,,0.1322540044784546,,,0.1333709955215454,,,0.1322540044784546,,,0.1322540044784546,,,15030400.0,,
1981-06-24,0.09926415234804153,,,0.1289059966802597,,,0.13002200424671173,,,0.1289059966802597,,,0.13002200424671173,,,23027200.0,,
1981-06-25,0.10141260921955109,,,0.13169600069522858,,,0.1322540044784546,,,0.13169600069522858,,,0.13169600069522858,,,24259200.0,,
1981-06-26,0.1001235619187355,,,0.13002200424671173,,,0.13113799691200256,,,0.13002200424671173,,,0.13113799691200256,,,23788800.0,,
1981-06-29,0.09668600559234619,,,0.125558003783226,,,0.12667399644851685,,,0.125558003783226,,,0.12667399644851685,,,10595200.0,,
1981-06-30,0.08938058465719223,,,0.11607100069522858,,,0.11662899702787399,,,0.11607100069522858,,,0.11662899702787399,,,35907200.0,,
1981-07-01,0.08852118998765945,,,0.11495500057935715,,,0.11551299691200256,,,0.11495500057935715,,,0.11551299691200256,,,170464000.0,,
1981-07-02,0.08852118998765945,,,0.11495500057935715,,,0.11551299691200256,,,0.11495500057935715,,,0.11495500057935715,,,30284800.0,,
1981-07-06,0.08551336824893951,,,0.11104899644851685,,,0.11216499656438828,,,0.11104899644851685,,,0.11216499656438828,,,16531200.0,,
1981-07-07,0.0863727256655693,,,0.11216499656438828,,,0.1132809966802597,,,0.11216499656438828,,,0.11216499656438828,,,15836800.0,,
1981-07-08,0.08981023728847504,,,0.11662899702787399,,,0.1171879991889,,,0.11662899702787399,,,0.11662899702787399,,,16620800.0,,
1981-07-09,0.08293521404266357,,,0.10770100355148315,,,0.10825899988412857,,,0.10770100355148315,,,0.10825899988412857,,,32883200.0,,
1981-07-10,0.0764891654253006,,,0.09933000057935715,,,0.09988799691200256,,,0.09933000057935715,,,0.09988799691200256,,,55171200.0,,
1981-07-13,0.07820866256952286,,,0.1015629991889,,,0.10212100297212601,,,0.1015629991889,,,0.1015629991889,,,45740800.0,,
1981-07-14,0.08164612948894501,,,0.10602699965238571,,,0.10714299976825714,,,0.10602699965238571,,,0.10602699965238571,,,19779200.0,,
1981-07-15,0.08379463851451874,,,0.10881700366735458,,,0.109375,,,0.10881700366735458,,,0.10881700366735458,,,10953600.0,,
1981-07-16,0.0859430730342865,,,0.11160700023174286,,,0.11272300034761429,,,0.11160700023174286,,,0.11160700023174286,,,15232000.0,,
1981-07-17,0.08895087987184525,,,0.11551299691200256,,,0.11607100069522858,,,0.11551299691200256,,,0.11551299691200256,,,19824000.0,,
1981-07-20,0.08293521404266357,,,0.10770100355148315,,,0.10825899988412857,,,0.10770100355148315,,,0.10825899988412857,,,23654400.0,,
1981-07-21,0.08250552415847778,,,0.10714299976825714,,,0.10770100355148315,,,0.10714299976825714,,,0.10770100355148315,,,31942400.0,,
1981-07-22,0.07777821272611618,,,0.10100399702787399,,,0.10212100297212601,,,0.10100399702787399,,,0.10212100297212601,,,22668800.0,,
1981-07-23,0.07992743700742722,,,0.10379499942064285,,,0.10435300320386887,,,0.10379499942064285,,,0.10379499942064285,,,34451200.0,,
1981-07-24,0.08250552415847778,,,0.10714299976825714,,,0.10770100355148315,,,0.10714299976825714,,,0.10714299976825714,,,28851200.0,,
1981-07-27,0.0859430730342865,,,0.11160700023174286,,,0.11216499656438828,,,0.11160700023174286,,,0.11160700023174286,,,17337600.0,,
1981-07-28,0.08293521404266357,,,0.10770100355148315,,,0.10825899988412857,,,0.10770100355148315,,,0.10825899988412857,,,22848000.0,,
1981-07-29,0.08164612948894501,,,0.10602699965238571,,,0.10658500343561172,,,0.10602699965238571,,,0.10658500343561172,,,15500800.0,,
1981-07-30,0.08465398102998734,,,0.10993299633264542,,,0.11104899644851685,,,0.10993299633264542,,,0.10993299633264542,,,9900800.0,,
1981-07-31,0.0859430730342865,,,0.11160700023174286,,,0.11216499656438828,,,0.11160700023174286,,,0.11160700023174286,,,10953600.0,,
1981-08-03,0.08508367091417313,,,0.11049100011587143,,,0.11160700023174286,,,0.11049100011587143,,,0.11160700023174286,,,12432000.0,,
1981-08-04,0.0863727256655693,,,0.11216499656438828,,,0.11272300034761429,,,0.11216499656438828,,,0.11216499656438828,,,31673600.0,,
1981-08-05,0.08895087987184525,,,0.11551299691200256,,,0.11607100069522858,,,0.11551299691200256,,,0.11551299691200256,,,17494400.0,,
1981-08-06,0.0868024230003357,,,0.11272300034761429,,,0.1132809966802597,,,0.11272300034761429,,,0.1132809966802597,,,10528000.0,,
1981-08-07,0.0868024230003357,,,0.11272300034761429,,,0.1132809966802597,,,0.11272300034761429,,,0.11272300034761429,,,9206400.0,,
1981-08-10,0.0868024230003357,,,0.11272300034761429,,,0.11272300034761429,,,0.11272300034761429,,,0.11272300034761429,,,0.0,,
1981-08-11,0.08422430604696274,,,0.109375,,,0.11049100011587143,,,0.109375,,,0.11049100011587143,,,71456000.0,,
1981-08-12,0.08250552415847778,,,0.10714299976825714,,,0.10770100355148315,,,0.10714299976825714,,,0.10770100355148315,,,26275200.0,,
1981-08-13,0.07992743700742722,,,0.10379499942064285,,,0.10435300320386887,,,0.10379499942064285,,,0.10435300320386887,,,27484800.0,,
1981-08-14,0.07863838225603104,,,0.10212100297212601,,,0.10323700308799744,,,0.10212100297212601,,,0.10323700308799744,,,24192000.0,,
1981-08-17,0.07605946063995361,,,0.09877199679613113,,,0.09988799691200256,,,0.09877199679613113,,,0.09988799691200256,,,18905600.0,,
1981-08-18,0.07434070110321045,,,0.09653999656438828,,,0.0976559966802597,,,0.09653999656438828,,,0.0976559966802597,,,17001600.0,,
1981-08-19,0.07348129898309708,,,0.09542399644851685,,,0.09653999656438828,,,0.09542399644851685,,,0.09653999656438828,,,20675200.0,,
1981-08-20,0.07434070110321045,,,0.09653999656438828,,,0.09709800034761429,,,0.09653999656438828,,,0.09653999656438828,,,17113600.0,,
1981-08-21,0.06918443739414215,,,0.0898440033197403,,,0.09096000343561172,,,0.0898440033197403,,,0.09096000343561172,,,41910400.0,,
1981-08-24,0.06488677859306335,,,0.08426299691200256,,,0.08482100069522858,,,0.08426299691200256,,,0.08482100069522858,,,23072000.0,,
1981-08-25,0.06660632789134979,,,0.08649600297212601,,,0.08705399930477142,,,0.08649600297212601,,,0.08649600297212601,,,40700800.0,,
1981-08-26,0.06531649827957153,,,0.08482100069522858,,,0.08537899702787399,,,0.08482100069522858,,,0.08537899702787399,,,33600000.0,,
1981-08-27,0.06574616581201553,,,0.08537899702787399,,,0.0859379991889,,,0.08537899702787399,,,0.08537899702787399,,,25916800.0,,
1981-08-28,0.06918443739414215,,,0.0898440033197403,,,0.09040199965238571,,,0.0898440033197403,,,0.0898440033197403,,,38035200.0,,
1981-08-31,0.06918443739414215,,,0.0898440033197403,,,0.09040199965238571,,,0.0898440033197403,,,0.0898440033197403,,,40947200.0,,
1981-09-01,0.07348129898309708,,,0.09542399644851685,,,0.09598200023174286,,,0.09542399644851685,,,0.09542399644851685,,,37027200.0,,
1981-09-02,0.07477038353681564,,,0.09709800034761429,,,0.0976559966802597,,,0.09709800034761429,,,0.09709800034761429,,,19376000.0,,
1981-09-03,0.07090315222740173,,,0.09207600355148315,,,0.09319200366735458,,,0.09207600355148315,,,0.09319200366735458,,,37475200.0,,
1981-09-04,0.07004383951425552,,,0.09096000343561172,,,0.09151799976825714,,,0.09096000343561172,,,0.09151799976825714,,,15254400.0,,
1981-09-08,0.06789536029100418,,,0.08816999942064285,,,0.08872800320386887,,,0.08816999942064285,,,0.08872800320386887,,,25446400.0,,
1981-09-09,0.06789536029100418,,,0.08816999942064285,,,0.08872800320386887,,,0.08816999942064285,,,0.08816999942064285,,,30531200.0,,
1981-09-10,0.06832508742809296,,,0.08872800320386887,,,0.08928599953651428,,,0.08872800320386887,,,0.08872800320386887,,,34809600.0,,
1981-09-11,0.06746569275856018,,,0.08761200308799744,,,0.08816999942064285,,,0.08761200308799744,,,0.08816999942064285,,,17539200.0,,
1981-09-14,0.06531649827957153,,,0.08482100069522858,,,0.08537899702787399,,,0.08482100069522858,,,0.08537899702787399,,,27686400.0,,
1981-09-15,0.06359773129224777,,,0.08258900046348572,,,0.08314699679613113,,,0.08258900046348572,,,0.08314699679613113,,,19510400.0,,
1981-09-16,0.0623086541891098,,,0.08091499656438828,,,0.08147300034761429,,,0.08091499656438828,,,0.08147300034761429,,,19353600.0,,
1981-09-17,0.06058988347649574,,,0.07868299633264542,,,0.07924100011587143,,,0.07868299633264542,,,0.07924100011587143,,,19376000.0,,
1981-09-18,0.061019591987133026,,,0.07924100011587143,,,0.07979899644851685,,,0.07924100011587143,,,0.07924100011587143,,,26320000.0,,
1981-09-21,0.061449285596609116,,,0.07979899644851685,,,0.08035700023174286,,,0.07979899644851685,,,0.07979899644851685,,,49033600.0,,
1981-09-22,0.058011773973703384,,,0.07533500343561172,,,0.07589299976825714,,,0.07533500343561172,,,0.07589299976825714,,,47420800.0,,
1981-09-23,0.056722693145275116,,,0.07366099953651428,,,0.07477699965238571,,,0.07366099953651428,,,0.07477699965238571,,,28201600.0,,
1981-09-24,0.05629301071166992,,,0.07310300320386887,,,0.07366099953651428,,,0.07310300320386887,,,0.07366099953651428,,,18300800.0,,
